protein,ligand_name,pocket,replica,time_ns,mean,std,n_features,rmsd_20ns,ligand_drift,f_contact_20ns,label_unstable,slope,rmsd_var,mean_disp,var_disp,energy_std
CDR2_CANAL,Milbemycin,pocket1,replica_1,1.0,0.6195568097036883,0.8156581474657723,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.5299087403946323,0.04245682900151138,1.8563966751098633,0.006772322205302242,1.9013631012145094
CDR2_CANAL,Milbemycin,pocket1,replica_1,2.0,0.6393371914489022,0.9915816149113552,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.23785925466819122,0.037709268014666494,2.7665300369262695,0.0077247332576037536,1.4255370472755848
CDR2_CANAL,Milbemycin,pocket1,replica_1,3.0,0.5889054949321435,0.8650102806675476,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.1707429671952033,0.03744935280270082,2.0223443508148193,0.009023644527512554,1.8827781491847682
CDR2_CANAL,Milbemycin,pocket1,replica_1,4.0,0.5889706678653805,0.9022116085704419,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.09144948016136002,0.030722714627012267,1.7232722043991089,0.00863763476495361,2.268712641105229
CDR2_CANAL,Milbemycin,pocket1,replica_1,5.0,0.5991420673443272,0.9230787410627618,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.04574886038213822,0.025241593327494663,2.0057551860809326,0.007395662588790874,2.1098531690309335
CDR2_CANAL,Milbemycin,pocket1,replica_1,6.0,0.5709032607362553,0.8887223828375247,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.023627003769709613,0.022223131586205144,2.100292444229126,0.0068194319167855,1.8433608136519606
CDR2_CANAL,Milbemycin,pocket1,replica_1,7.0,0.553326377535023,0.8622612041197637,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.014138900086251354,0.01971282619684948,1.8804858922958374,0.006822795597015697,1.9521242285692073
CDR2_CANAL,Milbemycin,pocket1,replica_1,8.0,0.5571852723561628,0.8783106411657643,7,1.9152169847834413,14.560327,0.2222222222222222,1,0.008847260318447096,0.017964281126536898,1.7131478786468506,0.006765417392897667,2.153572069008407
CDR2_CANAL,Milbemycin,pocket1,replica_1,10.0,0.5102545138788642,0.8139289970200818,7,1.9152169847834413,14.560327,0.2222222222222222,1,-0.010744138607199954,0.019560616692832825,1.5200332403182983,0.006060569250361076,2.0368713094977573
CDR2_CANAL,Milbemycin,pocket1,replica_1,12.0,0.4793917474257565,0.7728148882443708,7,1.9152169847834413,14.560327,0.2222222222222222,1,-0.014202809883510883,0.018617842557287163,1.3633873462677002,0.005514246313766629,1.9824256067250525
CDR2_CANAL,Milbemycin,pocket1,replica_1,14.0,0.45881669072497805,0.7458881223352279,7,1.9152169847834413,14.560327,0.2222222222222222,1,-0.013055403186589482,0.017556171351088796,1.253162145614624,0.005436630949117613,1.9486172903466052
CDR2_CANAL,Milbemycin,pocket12,replica_1,1.0,0.7933033864480056,1.1252986672698537,7,,2.1997044,1.0,0,1.0682721164383424,0.15650032700433278,3.357501268386841,0.0613942280283446,0.9094557652781783
CDR2_CANAL,Milbemycin,pocket12,replica_1,2.0,0.6515134444178485,0.9006186715263528,7,,2.1997044,1.0,0,0.4392874372532402,0.13207708019067907,2.5809643268585205,0.07736069569375846,1.3309045709287417
CDR2_CANAL,Milbemycin,pocket12,replica_1,3.0,0.6561594970181173,0.8956874123030664,7,,2.1997044,1.0,0,0.33232736546003416,0.1402583825309613,2.464658498764038,0.10198957876283839,1.5538826536089494
CDR2_CANAL,Milbemycin,pocket12,replica_1,4.0,0.7014092726725629,1.0015278936607974,7,,2.1997044,1.0,0,0.17696516261047693,0.11425180309504002,2.5729198455810547,0.09862294714704889,1.9471051502743204
CDR2_CANAL,Milbemycin,pocket12,replica_1,5.0,0.7001635398440044,1.0115438767979736,7,,2.1997044,1.0,0,0.14801942738292553,0.1077345823398826,2.5575976371765137,0.08475952296421775,2.0030336090444916
CDR2_CANAL,Milbemycin,pocket12,replica_1,6.0,0.7253877820587586,0.9877810903144235,7,,2.1997044,1.0,0,0.12953729892708205,0.10632004270038162,2.4274439811706543,0.2912292729098512,2.123183878703341
CDR2_CANAL,Milbemycin,pocket12,replica_1,7.0,0.7070594039451281,0.9645140647409356,7,,2.1997044,1.0,0,0.09722258734252145,0.09878086402431215,2.262226104736328,0.30440736416076336,2.1867789073519717
CDR2_CANAL,Milbemycin,pocket12,replica_1,8.0,0.7124881185722948,0.9925092398349149,7,,2.1997044,1.0,0,0.06335075086210795,0.08945223387107773,2.4064345359802246,0.292670152716171,2.135509156576482
CDR2_CANAL,Milbemycin,pocket12,replica_1,10.0,0.6769547836935406,0.9614648081267023,7,,2.1997044,1.0,0,0.025492899827724586,0.07550542167913743,2.1750998497009277,0.25425556328593973,2.208329751361054
CDR2_CANAL,Milbemycin,pocket12,replica_1,12.0,0.6697555738846861,0.9740011972528475,7,,2.1997044,1.0,0,0.005181780048865663,0.0695402796420708,1.9830288887023926,0.22356749860113603,2.4069705701983377
CDR2_CANAL,Milbemycin,pocket12,replica_1,14.0,0.6001558970079728,0.8895897810826735,7,,2.1997044,1.0,0,-0.00032087157436607003,0.06326624084711728,1.898686408996582,0.1337537548659872,2.1057057459204893
CDR2_CANAL,Milbemycin,pocket13,replica_1,1.0,0.9401793819671919,1.8563002740270746,7,1.3038166082580207,9.85565,1.0,1,0.022929711635033188,0.014541962707755611,1.140140414237976,0.017778532791551196,5.385865052398027
CDR2_CANAL,Milbemycin,pocket13,replica_1,2.0,1.582402511533457,3.4733255380810095,7,1.3038166082580207,9.85565,1.0,1,0.041605053490311794,0.010027946811444696,0.9610015153884888,0.011799201500755524,10.052383863543199
CDR2_CANAL,Milbemycin,pocket13,replica_1,3.0,0.589758021055164,1.0941269542963952,7,1.3038166082580207,9.85565,1.0,1,0.03501251210672959,0.00940758270232606,0.914893388748169,0.010505120769134638,3.1584875430597887
CDR2_CANAL,Milbemycin,pocket13,replica_1,4.0,0.4599066201806356,0.8146956791736018,7,1.3038166082580207,9.85565,1.0,1,0.0422870315850982,0.01174773522162579,0.8166275024414062,0.012503637711649723,2.3361804343046693
CDR2_CANAL,Milbemycin,pocket13,replica_1,5.0,0.45829151926160083,0.8297224954632855,7,1.3038166082580207,9.85565,1.0,1,0.03409822928932054,0.011409715642444243,0.7591277956962585,0.0135214152415002,2.3898834789616825
CDR2_CANAL,Milbemycin,pocket13,replica_1,6.0,0.4382866199984961,0.798008198669611,7,1.3038166082580207,9.85565,1.0,1,0.030135859914412002,0.011033980900247311,0.7131428122520447,0.013126183293836033,2.3005675036289324
CDR2_CANAL,Milbemycin,pocket13,replica_1,7.0,0.4556494083370585,0.8467900058766792,7,1.3038166082580207,9.85565,1.0,1,0.03214009679656976,0.01276933979443686,0.6811164021492004,0.012517039166768867,2.451002980452434
CDR2_CANAL,Milbemycin,pocket13,replica_1,8.0,0.4362760438574503,0.7937654764539518,7,1.3038166082580207,9.85565,1.0,1,0.033662148533637096,0.014229272447563725,0.7029295563697815,0.01243397371039844,2.290677355940771
CDR2_CANAL,Milbemycin,pocket13,replica_1,10.0,0.4185752320353216,0.7365413914688691,7,1.3038166082580207,9.85565,1.0,1,0.029029863673768485,0.015337821419698097,0.7655430436134338,0.013800502180162856,2.106315393360188
CDR2_CANAL,Milbemycin,pocket13,replica_1,12.0,0.40306182084298336,0.7007046577799312,7,1.3038166082580207,9.85565,1.0,1,0.022421657412870836,0.015115745735719723,0.7784279584884644,0.013671023674941486,1.991796360588887
CDR2_CANAL,Milbemycin,pocket13,replica_1,14.0,0.3597740937924248,0.6138129965315915,7,1.3038166082580207,9.85565,1.0,1,0.017392275964319404,0.01431186073574096,0.7449135184288025,0.01326196434968657,1.7285390370684242
CDR2_CANAL,Milbemycin,pocket14,replica_1,1.0,0.16734329130155398,0.31113325048590645,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.04686392937257982,0.02006406489511698,0.9155678749084473,0.008002878365746134,0.18090429156898766
CDR2_CANAL,Milbemycin,pocket14,replica_1,2.0,0.14491651492063076,0.27826748404614876,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.0028332272181510174,0.013538179019871751,0.8110207915306091,0.011048948915309725,0.17597445776047357
CDR2_CANAL,Milbemycin,pocket14,replica_1,3.0,0.14267952150600888,0.26711386193713516,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.026788237959483308,0.012376833875517218,0.7838781476020813,0.013098850615371029,0.16261458048960922
CDR2_CANAL,Milbemycin,pocket14,replica_1,4.0,0.14703927272958145,0.2845887442592989,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.01673562230072183,0.011466422621967835,0.8328306078910828,0.013029645378303647,0.155212610914994
CDR2_CANAL,Milbemycin,pocket14,replica_1,5.0,0.13775868971683797,0.2637857424715151,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.016126725590718385,0.010661418485676893,0.7721173167228699,0.013045429829992197,0.1523599373886083
CDR2_CANAL,Milbemycin,pocket14,replica_1,6.0,0.13355637947201054,0.2590441803659337,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.00825511299884754,0.009510786172742832,0.7564594149589539,0.012174602232695744,0.14849473994083398
CDR2_CANAL,Milbemycin,pocket14,replica_1,7.0,0.12814930666989668,0.24784896240460919,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.005980466886007451,0.008903962677285153,0.7231718301773071,0.011567294369589677,0.1474215925790874
CDR2_CANAL,Milbemycin,pocket14,replica_1,8.0,0.12353857854035778,0.23877112715426882,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.0037821420836180704,0.008521035044473636,0.6963173151016235,0.01182539107063639,0.14432416648215285
CDR2_CANAL,Milbemycin,pocket14,replica_1,10.0,0.11878553025227465,0.2267046383244482,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.0035763775486577424,0.008484010042412962,0.6608842611312866,0.011777047528072779,0.14677701551549233
CDR2_CANAL,Milbemycin,pocket14,replica_1,12.0,0.12543419904110747,0.24274347792987044,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.000896691333682265,0.009524235973448982,0.7073483467102051,0.011832474469445076,0.14843764480097088
CDR2_CANAL,Milbemycin,pocket14,replica_1,14.0,0.12395441451334697,0.23486595337709096,7,0.8836003831471272,3.7630491,0.8333333333333334,0,0.008389929018828362,0.012055140797160142,0.6862542033195496,0.01132109802767582,0.14966053043021502
CDR2_CANAL,Milbemycin,pocket4,replica_1,1.0,1.0629616216459112,1.7142912690052867,7,1.877494545329228,7.176712,1.0,1,0.3413972366545285,0.04188053984352437,2.1919541358947754,0.011875666066265583,4.853623773062285
CDR2_CANAL,Milbemycin,pocket4,replica_1,2.0,2.226928371724818,4.877248165495846,7,1.877494545329228,7.176712,1.0,1,0.04444128510777194,0.02487339167901328,1.3910701274871826,0.011119640935434801,14.116994156864322
CDR2_CANAL,Milbemycin,pocket4,replica_1,3.0,1.3031248901728976,2.748353449413978,7,1.877494545329228,7.176712,1.0,1,-0.0006137651970834893,0.01958365320847142,1.1263548135757446,0.00836660792244509,7.968182921700705
CDR2_CANAL,Milbemycin,pocket4,replica_1,4.0,1.0224743247416748,2.1100597952900424,7,1.877494545329228,7.176712,1.0,1,0.017510879102707655,0.017453928986256233,0.9891565442085266,0.00902393806961119,6.124174982824623
CDR2_CANAL,Milbemycin,pocket4,replica_1,5.0,0.9068883818846344,1.7163974667983732,7,1.877494545329228,7.176712,1.0,1,0.04355932222793378,0.02040481337243706,1.308508038520813,0.009392470988093647,4.966354028083163
CDR2_CANAL,Milbemycin,pocket4,replica_1,6.0,0.8231178998290162,1.4640569112715565,7,1.877494545329228,7.176712,1.0,1,0.042384159940763014,0.02090399003741244,1.5111631155014038,0.008740732907050455,4.178633300416483
CDR2_CANAL,Milbemycin,pocket4,replica_1,7.0,0.6903268889784011,1.1446172109629635,7,1.877494545329228,7.176712,1.0,1,0.04232912677967361,0.0215921879068089,1.610796570777893,0.009573642924060361,3.147996694460372
CDR2_CANAL,Milbemycin,pocket4,replica_1,8.0,0.643468648461584,1.0414043560917885,7,1.877494545329228,7.176712,1.0,1,0.05290552437481348,0.0296230781553843,1.5925877094268799,0.009603947409908564,2.8195602798641013
CDR2_CANAL,Milbemycin,pocket4,replica_1,10.0,0.6204527935426088,0.9960630568921973,7,1.877494545329228,7.176712,1.0,1,0.05775477436347278,0.041582648246830174,1.5382412672042847,0.009597553329389023,2.6959933116542856
CDR2_CANAL,Milbemycin,pocket4,replica_1,12.0,0.6068337259425702,0.9981259391572332,7,1.877494545329228,7.176712,1.0,1,0.04662961903529664,0.04204991312289995,1.390237808227539,0.009439597691862934,2.7594791435203936
CDR2_CANAL,Milbemycin,pocket4,replica_1,14.0,0.5904208169641673,0.9835709842459261,7,1.877494545329228,7.176712,1.0,1,0.04229726118978422,0.04625400213440202,1.2866421937942505,0.009554225463681277,2.7481980361670524
CDR2_CANAL,Milbemycin,pocket8,replica_1,1.0,0.5947599250472113,0.856937401907203,7,2.196997950624606,5.4500446,0.4727272727272727,1,0.33797295613716716,0.028986245229798955,2.312406063079834,0.016298187962930172,1.4676560229207494
CDR2_CANAL,Milbemycin,pocket8,replica_1,2.0,0.49338891944711055,0.7646614845365935,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.0007809792409649846,0.019844251812617786,1.7627450227737427,0.032319771693734935,1.6395943690906438
CDR2_CANAL,Milbemycin,pocket8,replica_1,3.0,0.5412648100621511,0.8523666517249985,7,2.196997950624606,5.4500446,0.4727272727272727,1,0.010355384716051737,0.015660207417674515,1.6226109266281128,0.018217502212899535,2.122009649460319
CDR2_CANAL,Milbemycin,pocket8,replica_1,4.0,0.6166225687852025,0.9804281292172278,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.017949542681928773,0.014612323072598852,1.8863595724105835,0.01858816782197777,2.414747460873186
CDR2_CANAL,Milbemycin,pocket8,replica_1,5.0,0.6698173872216856,1.1103270395587892,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.012298939107802472,0.013412361694306263,1.6770591735839844,0.017691171814149403,2.9928579425671615
CDR2_CANAL,Milbemycin,pocket8,replica_1,6.0,0.7745213672530021,1.3372545048364435,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.00019546873908179166,0.013098640387893927,1.6502394676208496,0.01776459617553129,3.7407423353258222
CDR2_CANAL,Milbemycin,pocket8,replica_1,7.0,0.7285234321382937,1.2559482935042805,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.0033270457268774847,0.01189775725825872,1.5650585889816284,0.017874660601304288,3.5081600638537416
CDR2_CANAL,Milbemycin,pocket8,replica_1,8.0,0.6927356207128905,1.2035451669183712,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.00027939379433057615,0.011733438821738423,1.4408034086227417,0.01717621887916913,3.3797156724609145
CDR2_CANAL,Milbemycin,pocket8,replica_1,10.0,0.7099557378221301,1.273529005172702,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.000381852240940478,0.011191933358737409,1.3163286447525024,0.01649651713810377,3.6260549217465075
CDR2_CANAL,Milbemycin,pocket8,replica_1,12.0,0.6678435693315088,1.2005633448105082,7,2.196997950624606,5.4500446,0.4727272727272727,1,-0.0008818084584715867,0.010781760849498882,1.2252590656280518,0.01777594112349262,3.42197002617799
CDR2_CANAL,Milbemycin,pocket8,replica_1,14.0,0.6965037952331288,1.2448617517718776,7,2.196997950624606,5.4500446,0.4727272727272727,1,0.0004899331931517569,0.01043273449356902,1.3054585456848145,0.018110314658117133,3.5410350386022484
CIMG_00533,Milbemycin,pocket1,replica_1,1.0,0.47066233872514485,0.6070906580335311,7,1.1231878186924564,8.4917755,0.5625,1,0.4644469893267392,0.042298426100565834,1.5642846822738647,0.01285328774444875,1.2107529856303951
CIMG_00533,Milbemycin,pocket1,replica_1,2.0,0.4901543003518767,0.7638642660617894,7,1.1231878186924564,8.4917755,0.5625,1,0.19284888191143326,0.03039114733322964,1.0491507053375244,0.007575684404006498,2.151113683476943
CIMG_00533,Milbemycin,pocket1,replica_1,3.0,0.5092179927643271,0.8822645360514564,7,1.1231878186924564,8.4917755,0.5625,1,0.1073361827169666,0.024782761835202127,0.8819817304611206,0.006060523384843302,2.544364750952157
CIMG_00533,Milbemycin,pocket1,replica_1,4.0,0.42205393395390406,0.7212352007971307,7,1.1231878186924564,8.4917755,0.5625,1,0.06249062917140775,0.022612440030014197,0.8054113984107971,0.00594448385056443,2.057918586214545
CIMG_00533,Milbemycin,pocket1,replica_1,5.0,0.42851905879887847,0.7062205647219879,7,1.1231878186924564,8.4917755,0.5625,1,0.03452991694724707,0.01910100131725811,0.9931078553199768,0.006418097991048437,1.946476540016619
CIMG_00533,Milbemycin,pocket1,replica_1,6.0,0.41170024793937193,0.6571482936636618,7,1.1231878186924564,8.4917755,0.5625,1,0.03196498589262896,0.01767367774738551,1.0839961767196655,0.0067274240746432075,1.7415394711412804
CIMG_00533,Milbemycin,pocket1,replica_1,7.0,0.3940074096950723,0.6342216061073807,7,1.1231878186924564,8.4917755,0.5625,1,0.030167358581027325,0.016740058737988704,1.0038177967071533,0.006305795441692764,1.701020858397644
CIMG_00533,Milbemycin,pocket1,replica_1,8.0,0.37546342760809814,0.6072911542700254,7,1.1231878186924564,8.4917755,0.5625,1,0.025015959939244155,0.01605745546521825,0.9451229572296143,0.0067369806024638965,1.6353106400201467
CIMG_00533,Milbemycin,pocket1,replica_1,10.0,0.356555540539714,0.5858914064999949,7,1.1231878186924564,8.4917755,0.5625,1,0.015498688442567406,0.014270721403164939,0.8646063804626465,0.006277369946309918,1.5952356235233094
CIMG_00533,Milbemycin,pocket1,replica_1,12.0,0.35746548347173795,0.6012776627114729,7,1.1231878186924564,8.4917755,0.5625,1,0.008451826189034992,0.012791645638932309,0.8114240169525146,0.006301656960240716,1.663289238561443
CIMG_00533,Milbemycin,pocket1,replica_1,14.0,0.3578169253114202,0.6115929958994936,7,1.1231878186924564,8.4917755,0.5625,1,0.007565396259437279,0.012175600126805696,0.7693678736686707,0.0061117704848252736,1.7094978366402027
CIMG_00533,Milbemycin,pocket12,replica_1,1.0,0.535964385131984,0.7645530803352244,7,1.017637935357892,3.8744605,1.0,1,0.34071793338016493,0.02424469070551365,2.061654567718506,0.007773208322292613,1.317360295797411
CIMG_00533,Milbemycin,pocket12,replica_1,2.0,0.3998991669849481,0.5953329835224569,7,1.017637935357892,3.8744605,1.0,1,0.16157597386764966,0.021217453419361276,1.5963983535766602,0.007539594557995321,1.0125627934729704
CIMG_00533,Milbemycin,pocket12,replica_1,3.0,0.4013607512214651,0.5764462106081772,7,1.017637935357892,3.8744605,1.0,1,0.16376278214478324,0.03221848441247922,1.4214286804199219,0.006659838814983518,1.1854554727580882
CIMG_00533,Milbemycin,pocket12,replica_1,4.0,0.3697625473242036,0.5335710180098424,7,1.017637935357892,3.8744605,1.0,1,0.12770705884051384,0.034213210325512305,1.1946996450424194,0.004874009231928725,1.226843907829051
CIMG_00533,Milbemycin,pocket12,replica_1,5.0,0.3592530213326999,0.5421317781064906,7,1.017637935357892,3.8744605,1.0,1,0.07161473959585338,0.02896057090790601,1.0438979864120483,0.004620200364182194,1.3656776520489091
CIMG_00533,Milbemycin,pocket12,replica_1,6.0,0.36338337569164736,0.5734710331439846,7,1.017637935357892,3.8744605,1.0,1,0.04195576034260711,0.02556877924927464,0.9451289772987366,0.004362611271218866,1.5266675016796942
CIMG_00533,Milbemycin,pocket12,replica_1,7.0,0.3582509940411815,0.5805218635444185,7,1.017637935357892,3.8744605,1.0,1,0.026153102687548654,0.022688286291284224,0.8780264854431152,0.004406546193262667,1.57648253767306
CIMG_00533,Milbemycin,pocket12,replica_1,8.0,0.340264581248889,0.5551532652339236,7,1.017637935357892,3.8744605,1.0,1,0.019444739948073966,0.020693328288585857,0.8253593444824219,0.004474518088026476,1.511880137935115
CIMG_00533,Milbemycin,pocket12,replica_1,10.0,0.31866870492353533,0.5287948341532516,7,1.017637935357892,3.8744605,1.0,1,0.0048577972562824255,0.018125581538367633,0.7544098496437073,0.004595687552536786,1.4486920184738532
CIMG_00533,Milbemycin,pocket12,replica_1,12.0,0.32278564634576273,0.5499217177644311,7,1.017637935357892,3.8744605,1.0,1,0.000922338453261729,0.016294423391683525,0.7045178413391113,0.004925963201103897,1.5328389580351784
CIMG_00533,Milbemycin,pocket12,replica_1,14.0,0.3064423760013355,0.5237824998428271,7,1.017637935357892,3.8744605,1.0,1,-0.0009977731809660577,0.014550730543451141,0.6653892993927002,0.005057512906275787,1.4610968623478873
CIMG_00533,Milbemycin,pocket2,replica_1,1.0,0.5137008592492832,0.6957713891663745,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.3713087939438838,0.04725111847864798,1.7728074789047241,0.007074672353251269,1.3974639510644757
CIMG_00533,Milbemycin,pocket2,replica_1,2.0,0.5037891272937423,0.7279036335465009,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.21023571293538995,0.039488890468473155,1.4205904006958008,0.006437729978754032,1.8497711569777777
CIMG_00533,Milbemycin,pocket2,replica_1,3.0,0.5457887318227318,0.8045561146863521,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.18667939806710973,0.04789184749249451,1.4928499460220337,0.007296935465057026,2.0858029957124278
CIMG_00533,Milbemycin,pocket2,replica_1,4.0,0.45638968587122647,0.6684990639309888,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.1272307368748267,0.046482987638746816,1.3874870538711548,0.007874184331925275,1.6256528383819313
CIMG_00533,Milbemycin,pocket2,replica_1,5.0,0.39181200695469315,0.5745217511103399,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.09700381700191757,0.04305860860369451,1.2414594888687134,0.007425581923558516,1.3537365522849683
CIMG_00533,Milbemycin,pocket2,replica_1,6.0,0.38391809493431267,0.574616146237102,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.06685878067645183,0.03844718436619482,1.181214451789856,0.007433386454200313,1.3934728612534857
CIMG_00533,Milbemycin,pocket2,replica_1,7.0,0.34771420851599405,0.5186090890447228,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.06004995395761941,0.03737197615793752,1.0879534482955933,0.00752703308234817,1.2410970481184596
CIMG_00533,Milbemycin,pocket2,replica_1,8.0,0.3235397515359338,0.48218299865477166,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.05424256275412482,0.03677886412731641,1.014816403388977,0.007399340540737109,1.1515410899403813
CIMG_00533,Milbemycin,pocket2,replica_1,10.0,0.2959045069995955,0.4381045419812255,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.04975032630201578,0.03885454453974914,0.9683890342712402,0.007037364935426471,1.007300278948737
CIMG_00533,Milbemycin,pocket2,replica_1,12.0,0.31099694203527506,0.47084180723418023,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.040152795109912265,0.037691952921041896,1.1860363483428955,0.008057351253058764,0.9050401466200173
CIMG_00533,Milbemycin,pocket2,replica_1,14.0,0.30640529990355875,0.46831230176920247,7,1.007775050832684,2.4749393,0.7230769230769231,1,0.0374612936013327,0.04007378043418652,1.2132610082626343,0.007080168326572039,0.846960848700186
CIMG_00533,Milbemycin,pocket3,replica_1,1.0,0.5758131129265596,0.6537405960927734,7,0.7859552781273728,4.8296747,1.0,0,0.930849503777957,0.10670294086405256,1.4757596254348755,0.015181568490603531,1.502198151918428
CIMG_00533,Milbemycin,pocket3,replica_1,2.0,0.48690884982264954,0.5839750687836917,7,0.7859552781273728,4.8296747,1.0,0,0.5335060530989785,0.12918659367168744,1.375858187675476,0.008793554135458221,1.361017560176946
CIMG_00533,Milbemycin,pocket3,replica_1,3.0,0.42973265530596716,0.5444530525306218,7,0.7859552781273728,4.8296747,1.0,0,0.33618437904748877,0.12152950722235105,1.2095530033111572,0.00788571881921436,1.3329759787415585
CIMG_00533,Milbemycin,pocket3,replica_1,4.0,0.38736235329082114,0.5144279328827547,7,0.7859552781273728,4.8296747,1.0,0,0.21370411984965232,0.10538108929938944,1.193718671798706,0.006668636925680044,1.1920639551623202
CIMG_00533,Milbemycin,pocket3,replica_1,5.0,0.3944650737354457,0.5483785929506577,7,0.7859552781273728,4.8296747,1.0,0,0.15355989907570422,0.09332440409055218,1.3496196269989014,0.00697763687824992,1.1577739491047123
CIMG_00533,Milbemycin,pocket3,replica_1,6.0,0.3788711992124834,0.5327742602487018,7,0.7859552781273728,4.8296747,1.0,0,0.1234500739599642,0.08752495559512666,1.2791889905929565,0.007612223629956947,1.1543221507093797
CIMG_00533,Milbemycin,pocket3,replica_1,7.0,0.3672286606318821,0.5236207280378352,7,0.7859552781273728,4.8296747,1.0,0,0.09725062883552027,0.07971682180979096,1.1723345518112183,0.007622374489218434,1.2136762474774268
CIMG_00533,Milbemycin,pocket3,replica_1,8.0,0.35724699561610257,0.5163233755264495,7,0.7859552781273728,4.8296747,1.0,0,0.0803618685288084,0.07393574720583013,1.0901020765304565,0.007649521917266228,1.2486797551303568
CIMG_00533,Milbemycin,pocket3,replica_1,10.0,0.32867801640874983,0.4837984297139471,7,0.7859552781273728,4.8296747,1.0,0,0.05653379074397314,0.06403554153099913,0.9719330072402954,0.0071485999627572535,1.2010951753832235
CIMG_00533,Milbemycin,pocket3,replica_1,12.0,0.3040885281844779,0.4537735976063857,7,0.7859552781273728,4.8296747,1.0,0,0.039021966067689116,0.05516491068069251,0.8944684863090515,0.006837833869509397,1.1331265003644027
CIMG_00533,Milbemycin,pocket3,replica_1,14.0,0.2896509805529805,0.43587646533238694,7,0.7859552781273728,4.8296747,1.0,0,0.028570214179199842,0.04846582318749098,0.8605702519416809,0.0067098296375740565,1.0832407449249177
CIMG_00533,Milbemycin,pocket7,replica_1,1.0,0.34558361200495596,0.49947776527697857,7,0.945396221818982,2.0385053,0.953846153846154,0,0.18143796182092123,0.01800752098995804,0.8545933365821838,0.016530441369055113,1.3485160232725735
CIMG_00533,Milbemycin,pocket7,replica_1,2.0,0.4895737310600836,0.7498344149526053,7,0.945396221818982,2.0385053,0.953846153846154,0,0.04764668574662497,0.014422431863837614,1.606931209564209,0.017752203969664624,1.7402635862762492
CIMG_00533,Milbemycin,pocket7,replica_1,3.0,0.46742670114607643,0.7421165739386133,7,0.945396221818982,2.0385053,0.953846153846154,0,0.0273809146369152,0.012213592948025551,1.2803997993469238,0.01706120838639163,1.9349313927042788
CIMG_00533,Milbemycin,pocket7,replica_1,4.0,0.43368687083946394,0.6876904480230077,7,0.945396221818982,2.0385053,0.953846153846154,0,0.00928407517505301,0.011850810402153815,1.2469918727874756,0.015090659364738341,1.7525906781468268
CIMG_00533,Milbemycin,pocket7,replica_1,5.0,0.4304573222453592,0.6806622506628128,7,0.945396221818982,2.0385053,0.953846153846154,0,0.008344017127101349,0.011835994182116739,1.2583370208740234,0.0152928787141058,1.719391344820167
CIMG_00533,Milbemycin,pocket7,replica_1,6.0,0.4265597734052498,0.6797051526532794,7,0.945396221818982,2.0385053,0.953846153846154,0,-0.0004830959525006816,0.011287638440029144,1.2216439247131348,0.017143095161045153,1.7363268514750405
CIMG_00533,Milbemycin,pocket7,replica_1,7.0,0.4180895017277632,0.6702353008111747,7,0.945396221818982,2.0385053,0.953846153846154,0,0.00010908466660045333,0.01159139873079948,1.1574572324752808,0.017366466539438175,1.740102329682224
CIMG_00533,Milbemycin,pocket7,replica_1,8.0,0.41934991061867277,0.6768549922856021,7,0.945396221818982,2.0385053,0.953846153846154,0,0.004857158875852142,0.011703312058938516,1.116468071937561,0.01608690603523989,1.7863339254231176
CIMG_00533,Milbemycin,pocket7,replica_1,10.0,0.4294750998250138,0.7184792041333563,7,0.945396221818982,2.0385053,0.953846153846154,0,0.0011380031560361582,0.010774496837776747,1.008734107017517,0.01419099155682821,1.9714881002069384
